"species","scientificName","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","year","month","country","countryCode","class","locality","occurrenceStatus","basisOfRecord","institutionCode","gbifRegion","phylum","family"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.522903,-0.027417,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.400537,-1.74099,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.236392,-6.51573,18,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.575449,-0.6719,26196,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.374518,-4.171349,31,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.529423,-1.377895,31,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.962744,0.603889,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.7434,-1.31502,31,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.599936,-1.413917,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.761719,-0.327565,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",56.106408,-3.177353,9,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.940357,-1.76055,18058,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.977407,-3.595968,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",54.515674,-1.55865,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.651572,-1.847566,2,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.502296,-0.131949,95,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.780348,-3.594454,57,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.486373,-2.535174,27,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.810522,-2.722177,4,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.414321,-2.049612,20,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.254548,-1.905695,2,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.249665,0.361536,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.486111,-2.545015,8,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.88282,-1.205308,6,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.902028,-1.343042,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.445582,-2.88366,188,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.446862,-0.142507,81,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.662104,-1.945724,15,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.639247,-2.155065,2,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.609357,0.195462,6,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.231978,-0.574913,40,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.615573,0.189846,14,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",54.300216,-7.403886,25749,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.360272,-2.655163,228,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.769145,-2.358545,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",56.646435,-2.90197,61,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",56.502831,-5.41809,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.286922,-0.598663,12,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",57.176927,-2.129447,59,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.461558,-0.182655,25,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.706016,-3.270295,6,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.797258,-0.318033,8,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",53.387124,-1.514812,NA,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.247363,1.619089,2,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.532692,0.626897,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves",NA,"PRESENT","HUMAN_OBSERVATION","iNaturalist","EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",56.15265,-4.906822,18,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Scotland - Argyll forest park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.498612,-0.983262,6,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Foxton CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.551708,-0.043794,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.830959,0.844485,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Fakenham CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.019059,-1.537842,16,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Tyne and Wear","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.540932,-0.059024,6,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London - London Fields","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.440215,-2.58364,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Victoria Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.459645,-2.564832,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.515324,0.684083,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Lynford CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.595116,-0.069027,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.116357,-0.293562,29,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Sandy CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.595116,-0.069027,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.548416,-0.052957,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.024548,-1.543093,11,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Tyne and Wear","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.540207,-0.013945,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Queen Elizabeth Olympic Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.532887,-0.067464,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Haggerston Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.551735,-0.043566,15,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.782988,-3.330068,4,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Talaton CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.418643,-2.599325,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.172558,-0.30575,29,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Roxton CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.537919,-0.020428,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.46518,-2.55573,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.541393,-0.037253,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.53083,-0.067262,4,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.119385,-0.295113,7,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Sandy CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.8787,-4.177608,7,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Scotland - Glasgow","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.52615,-0.072115,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.202341,0.155976,29,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Cambridgeshire","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.540766,-0.036686,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Victoria Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.540398,-0.014247,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Queen Elizabeth Olympic Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.515774,0.684404,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Lynford CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.459271,-2.565519,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.462856,-2.545221,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","St George Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",55.833188,-4.273206,14,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Scotland - Glasgow - Queens Park","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.570026,-0.087646,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",50.778216,-3.294418,15,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Ottery St. Mary CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.595116,-0.069027,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Greater London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.541817,-0.058889,5,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London - London Fields","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.53096,-0.067237,4,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.962538,0.606053,1,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Titchwell Marsh","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.462665,-2.543585,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.962765,0.605464,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Titchwell Marsh","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.531815,-0.067589,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","London","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",52.120628,-0.262116,15,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","Sandy CP","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.463178,-2.545091,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.418224,-2.59896,10,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
"Erithacus rubecula","Erithacus rubecula (Linnaeus, 1758)",51.459637,-2.62112,3,2025,1,"United Kingdom of Great Britain and Northern Ireland","GB","Aves","England - Bristol","PRESENT","HUMAN_OBSERVATION",NA,"EUROPE","Chordata","Muscicapidae"
